ID,timestamp,epoch_time,error_message,error_category
4870479251,2024-05-24T19:59:46.700Z,1716580786,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T21:31:52.323Z,1716499912,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T20:11:18.032Z,1716495078,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T17:14:39.905Z,1716484479,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T01:30:30.071Z,1716427830,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T01:02:07.525Z,1716426127,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T00:47:32.881Z,1716425252,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T00:39:06.557Z,1716424746,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T00:29:00.996Z,1716424140,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-23T00:16:40.565Z,1716423400,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-22T23:33:06.668Z,1716420786,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4870479251,2024-05-24T19:59:46.700Z,1716580786,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
